atr_k,risk_pct,max_positions,entry_confirm,min_rebalance_pct,total_return,cagr,vol,sharpe,max_drawdown,total_costs,rules_per_trade_risk_pct,rules_atr_k,rules_max_positions,rules_cost_bps,rules_max_gross_exposure_pct,regime_on,regime_symbol,regime_window,is_start,is_end
2.4,0.4,10,1,0.0,1.328541805088694,0.09869521435954298,0.1276300830940866,0.8015614111275884,0.21917740223031612,15977.807213311964,0.004,2.4,10.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.4,0.4,12,1,0.0,1.3673131005157204,0.10071743292782731,0.1280173965154548,0.8138933786452128,0.21806624347722509,16141.715622279857,0.004,2.4,12.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.4,0.45,8,1,0.0,1.578496282242623,0.1112413117086497,0.14335833269305143,0.8077857443097639,0.2426139346548737,19284.42943513827,0.0045000000000000005,2.4,8.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.4,0.45,10,1,0.0,1.5668599310622704,0.11068175113324075,0.14370149736705856,0.8026870596209459,0.2444959372523137,19179.05754857788,0.0045000000000000005,2.4,10.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.4,0.45,12,1,0.0,1.5725484684374607,0.11095557847600657,0.14414871010584293,0.8023547282604131,0.24830209285140592,19264.944644990203,0.0045000000000000005,2.4,12.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.4,0.5,8,1,0.0,1.7982782564018982,0.12140955904224815,0.1593557420056813,0.7991448363671122,0.27211753487964174,22745.0621555939,0.005,2.4,8.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.4,0.5,10,1,0.0,1.8465993981023656,0.1235495776871185,0.15964763129759327,0.8099163017244574,0.26275649066401235,22817.493353870912,0.005,2.4,10.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.4,0.5,12,1,0.0,1.8624994511313866,0.12424669368994445,0.16029256739527376,0.8111734099864053,0.27143888782702685,23024.564121753865,0.005,2.4,12.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.5,0.35,8,1,0.0,1.0838103709014324,0.08519295701241103,0.10986678539980829,0.7993175787031888,0.19761025806293506,12206.592837803744,0.0034999999999999996,2.5,8.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.5,0.35,10,1,0.0,1.081162592745295,0.08503932147936366,0.10994820392018115,0.7975105681781055,0.20096923940069616,12161.3595444476,0.0034999999999999996,2.5,10.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.5,0.35,12,1,0.0,1.105904000601317,0.08646820510111297,0.11017481869945438,0.8080444646372116,0.20008673286050696,12268.808252029457,0.0034999999999999996,2.5,12.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.5,0.4,8,1,0.0,1.3154882322383492,0.09800763503826238,0.125430566400711,0.8084104244976319,0.22559826895649,14876.500366143075,0.004,2.5,8.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.5,0.4,10,1,0.0,1.2760993923450932,0.09591179807014405,0.12587522299980636,0.7908155188768398,0.22800598737392716,14792.988558314199,0.004,2.5,10.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.5,0.4,12,1,0.0,1.3080831606033203,0.09761605011999297,0.12609336089012144,0.8019842084211435,0.2294084067804037,14922.312864337924,0.004,2.5,12.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.5,0.45,8,1,0.0,1.5052669905992677,0.10768182458061148,0.1413237410279016,0.794660358491824,0.25125823238041695,17769.590010808144,0.0045000000000000005,2.5,8.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.5,0.45,10,1,0.0,1.493695033337688,0.10711090251928557,0.14163974895194528,0.7895575367494526,0.25377658351330784,17718.640126118553,0.0045000000000000005,2.5,10.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.5,0.45,12,1,0.0,1.5635107551079606,0.11052028058165142,0.1418505111051919,0.8102689296589417,0.2505991394604687,18003.522218934308,0.0045000000000000005,2.5,12.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.5,0.5,8,1,0.0,1.7776275194706717,0.12048496040035395,0.15678532843255819,0.8043794373254548,0.28179137174335084,21123.75172357715,0.005,2.5,8.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.5,0.5,10,1,0.0,1.7844735716332671,0.12079215465297355,0.15724946257651604,0.8042153144564724,0.2708578119744796,21059.709115505928,0.005,2.5,10.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.5,0.5,12,1,0.0,1.7892387002529704,0.12100557833043046,0.1577901699954694,0.8032043929193114,0.28132657330654454,21198.838757728583,0.005,2.5,12.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.6,0.35,8,1,0.0,1.0551595796218058,0.08352121405468282,0.10852085483383853,0.7936614107412763,0.1994479550317038,11238.197581528348,0.0034999999999999996,2.6,8.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.6,0.35,10,1,0.0,1.047857617553205,0.08309184174740758,0.10889565118406884,0.7876624945248503,0.2031207137892446,11295.836692518693,0.0034999999999999996,2.6,10.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.6,0.35,12,1,0.0,1.0619287366384613,0.08391804699425465,0.10913327275591761,0.7931731025119009,0.20597713344036236,11349.765093632834,0.0034999999999999996,2.6,12.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.6,0.4,8,1,0.0,1.235405727475198,0.09371240651060231,0.12425161278939079,0.7833414983442231,0.22991068289461714,13644.06851120466,0.004,2.6,8.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.6,0.4,10,1,0.0,1.2469951983699565,0.09434238837343423,0.12449896490860245,0.78665535494762,0.22759146420903884,13689.428904415525,0.004,2.6,10.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.6,0.4,12,1,0.0,1.2731686190563978,0.09575456959922413,0.12480215618951179,0.7953824315729001,0.23063342362618003,13829.107372660505,0.004,2.6,12.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.6,0.45,8,1,0.0,1.4451707634663613,0.10469094474046448,0.13987094979901069,0.7821116148534054,0.2568204179278889,16299.364810270545,0.0045000000000000005,2.6,8.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.6,0.45,10,1,0.0,1.4553350061271644,0.10520135786259255,0.14011163374755609,0.7843026726932012,0.25531809708094566,16385.574945484605,0.0045000000000000005,2.6,10.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.6,0.45,12,1,0.0,1.5098587733789928,0.10790771869737115,0.14050191204639903,0.7999257134556687,0.25181077470548613,16590.038114133822,0.0045000000000000005,2.6,12.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.6,0.5,8,1,0.0,1.6797344427553225,0.11601709053165954,0.15548837432749285,0.7840932120703837,0.28138556440067286,19310.065283258038,0.005,2.6,8.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.6,0.5,10,1,0.0,1.6963866291780811,0.11678723153469206,0.15571313973117812,0.7876138742163041,0.27576988886247383,19351.032368986962,0.005,2.6,10.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.6,0.5,12,1,0.0,1.7325555116880529,0.11844553865793728,0.15624330034288192,0.7949697956201179,0.28484572209989334,19577.937613436257,0.005,2.6,12.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.7,0.35,8,1,0.0,0.994464902787191,0.07991021736274018,0.10757327800692527,0.7686757877961135,0.20477837023399034,10380.470598858738,0.0034999999999999996,2.7,8.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.7,0.35,10,1,0.0,1.0269644484944047,0.08185571559340854,0.1078293237164352,0.7838002422313675,0.20223993944017457,10496.556336278558,0.0034999999999999996,2.7,10.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.7,0.35,12,1,0.0,1.0302020751323337,0.08204800614399121,0.10809788766729424,0.783764793432411,0.2056650288401951,10528.379981729522,0.0034999999999999996,2.7,12.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.7,0.4,8,1,0.0,1.2178760089651788,0.09275398670598944,0.12288333237163405,0.7835657548487707,0.22658666356646517,12645.651968776769,0.004,2.7,8.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.7,0.4,10,1,0.0,1.233749979348517,0.09362216631866738,0.12331335719016859,0.7877052058834653,0.2243326935286724,12745.069050918633,0.004,2.7,10.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.7,0.4,12,1,0.0,1.2476822229325784,0.09437964301039825,0.12359729742712924,0.7917812580850839,0.2284811006308286,12807.580892729991,0.004,2.7,12.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.7,0.45,8,1,0.0,1.416627437655444,0.10324744898071891,0.13846729546123765,0.779204936499232,0.2520933333725795,15105.918828975058,0.0045000000000000005,2.7,8.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.7,0.45,10,1,0.0,1.4050677618549634,0.10265853792312907,0.1387726679993853,0.7739431543912376,0.2550120200377097,15113.353752696352,0.0045000000000000005,2.7,10.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.7,0.45,12,1,0.0,1.4484072061417406,0.10485367197042694,0.13912927358549146,0.786614563232544,0.2546997133669497,15293.92268661952,0.0045000000000000005,2.7,12.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.7,0.5,8,1,0.0,1.6103487510728378,0.11276161111866823,0.1540557679799074,0.7710047012984259,0.28344303336242116,17727.617236115406,0.005,2.7,8.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.7,0.5,10,1,0.0,1.6483935138864663,0.11455600846035674,0.15429209444740588,0.7805008725429746,0.27496603932693725,17859.92141894592,0.005,2.7,10.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.7,0.5,12,1,0.0,1.6588829663188038,0.11504671871920435,0.15479057170417582,0.7813291346413204,0.28514185411094967,17962.510445213902,0.005,2.7,12.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
